id,id_oeuvre,segment_numero,segment_texte,ref_niv1,ref_niv2,ref_niv3,ref_niv4,ref_niv5,ref_niv1_texte,ref_niv2_texte,ref_niv3_texte,ref_niv4_texte,ref_niv5_texte,lien_1,lien_2,lien_3,lien_4,fiabilite,nature,texte_original,notes,paragraphe,rang,page,controle_rang_manuel,controle_verifie,marquage_source
"","A0010O0023","69","La question reste donc la même : si, comme le dit nettement le texte de la Genèse, Abraham avait soixante-quinze ans, quand il sortit de Charran, comment cela peut-il être vrai ?","Livre premier","Question XXV","","","","Questions sur la Genèse","","","","","","","","","","texte","","","3","5","387","","false","Codex (IA)"
"","A0010O0023","70","On pourrait donner peut-être à ces paroles d’Étienne : « Alors Abraham sortit du pays des Chaldéens, et habita à Charran » l’interprétation suivante : Il se mit en chemin, lorsque le Seigneur lui eut parlé, et il était déjà en Mésopotamie, comme il a été dit plus haut, quand il entendit cet ordre de Dieu ; mais saint Étienne a voulu tout résumer, en usant du mode de récapitulation, et dans ces mots : « Abraham sortit alors de la terre des Chaldéens et habita à Charran », dire à la fois, et le lieu d’où sortit Abraham, et celui où il habita.","Livre premier","Question XXV","","","","Questions sur la Genèse","","","","","","","","","","texte","","","3","6","387","","false","Codex (IA)"
"","A0010O0023","71","C’est au milieu de ces évènements, entre son départ du pays des Chaldéens et son séjour à Charran, que le saint patriarche entendit la parole de Dieu. Étienne dit ensuite : « Et de là, après la mort de son père, Dieu le fit passer dans ce pays. »","Livre premier","Question XXV","","","","Questions sur la Genèse","","","","","","","","","","texte","","","3","7","387","","false","Codex (IA)"
"","A0010O0023","72","Il faut observer ici qu’il ne dit pas : Et après la mort de son père, il sortit de Charran ; mais : « De là Dieu le fit passer en cette région. » Ainsi, après avoir habité Charran, il fut établi dans la terre de Chanaan ; il n’est pas sorti après la mort de son père, mais il a été établi après la mort de ce dernier dans la terre de Chanaan.","Livre premier","Question XXV","","","","Questions sur la Genèse","","","","","","","","","","texte","","","3","8","387","","false","Codex (IA)"
"","A0010O0023","73","Voici donc l’ordre des faits : Il demeura à Charran, et de là Dieu le fit passer en cette contrée après la mort de son père : il faut conclure de là qu’Abraham était placé ou établi dans la terre de Chanaan, à l’époque où lui fut donné le descendant dont toute la race devait régner en ce pays, suivant la promesse et l’héritage qu’il avait reçus de Dieu.","Livre premier","Question XXV","","","","Questions sur la Genèse","","","","","","","","","","texte","","","3","9","387","","false","Codex (IA)"
"","A0010O0023","74","Car Abraham eut Ismaël de son union avec Agar, et de Céthura d’autres enfants encore, à qui cette contrée ne venait point à titre héréditaire. D’Isaac naquit Esaü, qui en fut exclu également. Quant à Jacob, fils d’Isaac, tout ce qu’il eut d’enfants, sa race tout entière, participa à l’héritage.","Livre premier","Question XXV","","","","Questions sur la Genèse","","","","","","","","","","texte","","","3","10","387","","false","Codex (IA)"
"","A0010O0023","75","Si on le comprend bien, Abraham fut donc placé et établi dans cette région, car il vécut jusqu’à là naissance de Jacob ; la question se trouve résolue par mode de récapitulation ; les solutions différentes ne sont pas cependant à dédaigner.","Livre premier","Question XXV","","","","Questions sur la Genèse","","","","","","","","","","texte","","","3","11","387","","false","Codex (IA)"
"","A0010O0023","76","« Il arriva donc que les Égyptiens, en vous voyant, diront que c’est la femme de cet homme. Et il arriva qu’aussitôt qu’Abraham fut entré en Égypte, les Égyptiens virent que  cette femme était très belle. » Comment est-il possible qu’Abraham, à son entrée en Égypte, ait voulu cacher que Sara était sa femme, comme l’affirment tous les textes relatifs à cet événement ?","Livre premier","Question XXVI","","","","Questions sur la Genèse","Pourquoi Abraham cache aux Égyptiens que Sara est sa femme.
Genèse 12, 12, 14","","","","","","","","","texte","","","1","1","387","","false","Codex (IA)"
"","A0010O0023","77","Cette conduite est-elle digne d’un si saint personnage ; ou faut-il y voir, avec plusieurs interprètes, une défaillance de sa foi ? J’ai déjà soutenu sur cette matière une controverse avec Faustus[[12]] ; et le prêtre Jérôme a parfaitement démontré que si Sara est demeurée plusieurs jours à la cour du roi d’Egyte [<i>sic</i>], il ne s’ensuit pas qu’elle ait contracté aucune souillure avec ce prince[[13]].","Livre premier","Question XXVI","","","","Questions sur la Genèse","","","","","","","","","","texte","","[[12]] Contre Faustus, liv. 22. ch. 33, 34
[[13]] S. Jérôme, Quest. sur la Gen.","1","2","388","","false","Codex (IA)"
"","A0010O0023","78","C’était en effet une coutume établie que le roi n’admettait ses femmes qu’à tour de rôle, et nulle d’entre elles n’avait accès auprès de lui qu’après s’être longtemps servie de poudres et de parfums pour l’ornement de sa beauté. C’est pendant ces préparatifs que Dieu affligea Pharaon.","Livre premier","Question XXVI","","","","Questions sur la Genèse","","","","","","","","","","texte","","","1","3","388","","false","Codex (IA)"
"","A0010O0023","79","Il voulut le contraindre à rendre à son mari, sans l’avoir déshonorée, la femme que celui-ci avait confiée à Dieu lui-même, laissant ignorer que celle-ci était son épouse, mais ne mentant point non plus lorsqu’il disait qu’elle était sa sœur : son dessein était d’empêcher tout ce qu’il lui était possible humainement, et de se confier à Dieu pour le reste.","Livre premier","Question XXVI","","","","Questions sur la Genèse","","","","","","","","","","texte","","","1","4","388","","false","Codex (IA)"
"","A0010O0023","80","Il craignait, en s’en remettant à Dieu seul, même pour ce qu’il pouvait empêcher, d’être trouvé non pas homme de foi, mais coupable du péché de tenter Dieu.","Livre premier","Question XXVI","","","","Questions sur la Genèse","","","","","","","","","","texte","","","1","5","388","","false","Codex (IA)"
"","A0010O0023","81","Quand l’Écriture compare la contrée de Sodome et de Gomorrhe, avant ses désastres, au Paradis de Dieu, parce qu’elle était arrosée, et à l’Égypte que le Nil fertilise ; elle montre assez, à mon avis, ce qu’était le paradis que Dieu créa pour y placer Adam. Je ne vois pas en effet que le paradis de Dieu ait été autre chose.","Livre premier","Question XXVII","","","","Questions sur la Genèse","Ce qu’était le Paradis.
Genèse 13, 10","","","","","","","","","texte","","","1","1","388","","false","Codex (IA)"
"","A0010O0023","82","Et certes, si les arbres à fruits du paradis devaient être, suivant l’opinion de quelques-uns, considérés comme des vertus de l’âme, il ne serait pas dit de cette contrée qu’elle était « comme le paradis de Dieu », puisqu’il n’y aurait pas eu en réalité de paradis terrestre, planté d’arbres véritables.","Livre premier","Question XXVII","","","","Questions sur la Genèse","","","","","","","","","","texte","","","1","2","388","","false","Codex (IA)"
"","A0010O0023","83","« Lève les yeux et regarde du lieu où tu es au Septentrion et au Midi, à l’Orient et du côté de la mer : tout ce pays que tu vois, je te le donnerai et à ta postérité pour toujours. » On demande ici ce qu’il faut entendre parce pays, promis à Abraham et à sa postérité, égal en étendue à ce que ses yeux pouvaient embrasser aux quatre points cardinaux.","Livre premier","Question XXVIII","","","","Questions sur la Genèse","Étendue de la promesse faite à Abraham.
Genèse 13, 14","","","","","","","","","texte","","","1","1","388","","false","Codex (IA)"
"","A0010O0023","84","Qu’est-ce en effet que le rayon visuel de notre œil peut atteindre dans un regard jeté sur la terre ? Mais la question n’a plus de raison d’être, si l’on considère que la promesse porte plus loin ; car il n’a pas été dit : Je te donnerai autant de pays que tu en vois, mais : «<i>Je te donnerai la terre que tu vois</i>. »","Livre premier","Question XXVIII","","","","Questions sur la Genèse","","","","","","","","","","texte","","","1","2","388","","false","Codex (IA)"
"","A0010O0023","85","Quand donc Abraham recevait par surcroît le pays même environnant qui s’étendait plus loin, celui qui était sous ses yeux n’en était certainement que la partie principale.","Livre premier","Question XXVIII","","","","Questions sur la Genèse","","","","","","","","","","texte","","","1","3","388","","false","Codex (IA)"
"","A0010O0023","86","Il faut remarquer encore ce qui suit : dans la crainte qu’Abraham lui-même ne crût aussi que la promesse comprenait exclusivement le pays qu’il pouvait découvrir ou voir autour de lui : « Lève-toi, lui est-il dit, parcours le pays dans sa longueur et dans sa largeur ; parce que je te le donnerai. »","Livre premier","Question XXVIII","","","","Questions sur la Genèse","","","","","","","","","","texte","","","1","4","388","","false","Codex (IA)"
"","A0010O0023","87","Dieu veut qu’en parcourant le pays, il voie de près celui qu’il n’aurait pu découvrir en se tenant sur un point isolé.","Livre premier","Question XXVIII","","","","Questions sur la Genèse","","","","","","","","","","texte","","","1","5","388","","false","Codex (IA)"
"","A0010O0023","88","Or, cette terre, que le peuple d’Israël reçut d’abord en partage, figure la race d’Abraham selon la chair ; non point cette postérité plus étendue selon la foi, qui, pour ne pas le passer sous silence, devait être selon la promesse comme le sable de la mer ; expression hyperbolique, il est vrai, mais cette postérité devait être si nombreuse que nul ne pourrait la compter.","Livre premier","Question XXVIII","","","","Questions sur la Genèse","","","","","","","","","","texte","","","1","6","388","","false","Codex (IA)"
"","A0010O0023","89","« Et il annonça à Abraham qui est d’au-delà du fleuve. » C’est un surnom que les exemplaires grecs eux-mêmes donnent assez clairement à Abraham : mais pour quel motif ? C’est, apparemment, parce qu’il traversa l’Euphrate en quittant la Mésopotamie, pour venir se fixer dans la terre de Chanaan, et ce surnom d’au-delà du fleuve lui vient du pays qu’il abandonna.","Livre premier","Question XXIX","","","","Questions sur la Genèse","Pourquoi le surnom « qui est d’au-delà du fleuve » donné à Abraham ?
Genèse 14, 13","","","","","","","","","texte","","","1","1","388","","false","Codex (IA)"
"","A0010O0023","90","C’est pourquoi Jésus, fils de Navé, dit aux Israélites : « Quoi ? voulez-vous adorer les dieux que vos  pères ont servis au-delà du fleuve ? »","Livre premier","Question XXIX","","","","Questions sur la Genèse","","","","","","","","","","texte","","","1","2","388","","false","Codex (IA)"
"","A0010O0023","91","Il est écrit : « Vers le coucher du soleil, Abraham fut saisi de peur et tomba dans une grande épouvante. » C’est une question à traiter, parce qu’il y en a qui prétendent que l’âme du sage est inaccessible à ces frayeurs. Est-ce ici quelque chose de semblable à ce que rapporte Agellius dans son ouvrage des <i>nuits Attiques</i> ?","Livre premier","Question XXX","","","","Questions sur la Genèse","Sur le trouble d’Abraham.
Genèse 15, 12","","","","","","","","","texte","","","1","1","388","","false","Codex (IA)"
